0.096,0,0,0.000
0.196,0,0,0.000
0.296,0,0,0.000
0.396,0,0,0.000
0.496,0,0,0.000
0.596,0,0,0.000
0.696,0,0,0.000
0.796,0,0,0.000
0.896,0,0,0.000
0.996,0,0,0.000
1.096,0,0,0.000
1.196,0,0,0.000
1.296,0,0,0.000
1.396,0,0,0.000
1.496,0,0,0.000
1.596,0,0,0.000
1.696,0,0,0.000
1.796,0,0,0.000
1.896,0,0,0.000
1.996,0,0,0.000
2.096,17000,0,1.000
2.196,17000,16020,1.000
2.296,17000,18980,1.000
2.396,17000,18960,1.000
2.496,17000,18910,1.000
2.596,17000,18860,1.000
2.696,17000,18830,1.000
2.796,17000,18840,1.000
2.896,17000,18830,0.952
2.996,17000,18610,0.767
3.096,17000,18100,0.659
3.196,17000,17550,0.611
3.296,17000,17210,0.592
3.396,17000,17060,0.583
3.496,17000,17080,0.571
3.596,17000,17090,0.561
3.696,17000,17080,0.554
3.796,17000,16850,0.569
3.896,17000,16810,0.580
3.996,17000,16880,0.582
4.096,17000,16920,0.582
4.196,17000,16900,0.584
4.296,17000,16920,0.584
4.396,17000,16930,0.584
4.496,17000,16960,0.581
4.596,17000,17070,0.569
4.696,17000,16980,0.570
4.796,17000,16890,0.577
4.896,17000,16920,0.579
4.996,17000,16930,0.580
5.096,17000,16920,0.582
5.196,17000,16940,0.582
5.296,17000,16940,0.582
5.396,17000,16930,0.583
5.496,17000,16940,0.583
5.596,17000,16960,0.581
5.696,17000,16950,0.582
5.796,17000,16950,0.582
5.896,17000,16930,0.583
5.996,17000,16940,0.584
6.096,17000,16940,0.584
6.196,17000,16970,0.582
6.296,17000,16940,0.584
6.396,17000,16940,0.585
6.496,17000,16940,0.585
6.596,17000,16920,0.588
6.696,17000,16960,0.586
6.796,17000,16920,0.589
6.896,17000,16930,0.590
6.996,17000,17000,0.584
7.096,17000,16940,0.587
7.196,17000,16960,0.586
7.296,17000,16940,0.587
7.396,17000,16950,0.587
7.496,17000,16930,0.590
7.596,17000,16940,0.590
7.696,17000,16950,0.590
7.796,17000,16940,0.591
7.896,17000,16950,0.591
7.996,17000,17100,0.577
8.096,17000,17100,0.569
8.196,17000,17090,0.563
8.296,17000,17090,0.558
8.396,17000,17090,0.554
8.496,17000,17000,0.559
8.596,17000,16790,0.581
8.696,17000,16880,0.585
8.796,17000,17140,0.568
8.896,17000,16940,0.577
8.996,17000,16890,0.584
9.096,17000,16920,0.587
9.196,17000,16990,0.584
9.296,17000,17130,0.569
9.396,17000,17100,0.563
9.496,17000,17090,0.559
9.596,17000,17080,0.556
9.696,17000,16960,0.564
9.796,17000,16780,0.584
9.896,17000,16910,0.586
9.996,17000,16940,0.587
