0.096,0,0,0.000,0
0.196,0,0,0.000,0
0.296,0,0,0.000,0
0.396,0,0,0.000,0
0.496,0,0,0.000,0
0.596,0,0,0.000,0
0.696,0,0,0.000,0
0.796,0,0,0.000,0
0.896,0,0,0.000,0
0.996,0,0,0.000,0
1.096,0,0,0.000,0
1.196,0,0,0.000,0
1.296,0,0,0.000,0
1.396,0,0,0.000,0
1.496,0,0,0.000,0
1.596,0,0,0.000,0
1.696,0,0,0.000,0
1.796,0,0,0.000,0
1.896,0,0,0.000,0
1.996,0,0,0.000,0
2.096,17000,0,1.000,0
2.196,17000,15960,1.000,-75
2.296,17000,18860,1.000,-75
2.396,17000,18850,1.000,-76
2.496,17000,18830,1.000,-75
2.596,17000,18790,1.000,-76
2.696,17000,18770,1.000,-75
2.796,17000,18800,1.000,-75
2.896,17000,18830,1.000,-75
2.996,17000,18850,0.826,-75
3.096,17000,18310,0.682,-73
3.196,17000,17670,0.610,-70
3.296,17000,17270,0.579,-69
3.396,17000,16970,0.576,-68
3.496,17000,16910,0.578,-68
3.596,17000,16900,0.581,-68
3.696,17000,16910,0.582,-67
3.796,17000,16940,0.581,-68
3.896,17000,16940,0.581,-68
3.996,17000,16940,0.580,-68
4.096,17000,16920,0.581,-68
4.196,17000,16910,0.583,-68
4.296,17000,16940,0.583,-68
4.396,17000,16940,0.582,-68
4.496,17000,16920,0.584,-68
4.596,17000,16940,0.583,-68
4.696,17000,16940,0.583,-68
4.796,17000,16920,0.585,-68
4.896,17000,16910,0.586,-67
4.996,17000,16940,0.586,-68
5.096,17000,16950,0.585,-68
5.196,17000,16950,0.584,-67
5.296,17000,16940,0.585,-68
5.396,17000,16950,0.584,-68
5.496,17000,16960,0.583,-68
5.596,17000,16960,0.583,-68
5.696,17000,16950,0.583,-67
5.796,17000,16960,0.582,-68
5.896,17000,17000,0.579,-67
5.996,17000,16930,0.582,-68
6.096,17000,16980,0.580,-68
6.196,17000,16930,0.583,-67
6.296,17000,16960,0.582,-67
6.396,17000,16940,0.584,-67
6.496,17000,16930,0.586,-67
6.596,17000,16950,0.586,-67
6.696,17000,17000,0.583,-68
6.796,17000,16930,0.585,-68
6.896,17000,17020,0.581,-69
6.996,17000,16950,0.582,-68
7.096,17000,16940,0.584,-68
7.196,17000,16940,0.586,-68
7.296,17000,16950,0.586,-68
7.396,17000,16960,0.586,-68
7.496,17000,16950,0.587,-68
7.596,17000,16960,0.587,-68
7.696,17000,16980,0.585,-67
7.796,17000,16970,0.585,-67
7.896,17000,16960,0.586,-68
7.996,17000,16970,0.585,-68
8.096,17000,16960,0.586,-68
8.196,17000,17020,0.582,-68
8.296,17000,17090,0.574,-68
8.396,17000,17080,0.568,-68
8.496,17000,17090,0.562,-68
8.596,17000,17090,0.558,-68
8.696,17000,17020,0.559,-68
8.796,17000,16810,0.575,-67
8.896,17000,16870,0.584,-68
8.996,17000,16940,0.586,-68
9.096,17000,16960,0.586,-68
9.196,17000,17040,0.581,-68
9.296,17000,16960,0.583,-68
9.396,17000,16960,0.584,-68
9.496,17000,16950,0.585,-67
9.596,17000,16970,0.585,-68
9.696,17000,16950,0.587,-68
9.796,17000,16980,0.586,-68
9.896,17000,17090,0.578,-69
9.996,17000,17080,0.571,-68
