0.096,0,0,0.000,0
0.196,0,0,0.000,0
0.296,0,0,0.000,0
0.396,0,0,0.000,0
0.496,0,0,0.000,0
0.596,0,0,0.000,0
0.696,0,0,0.000,0
0.796,0,0,0.000,0
0.896,0,0,0.000,0
0.996,0,0,0.000,0
1.096,0,0,0.000,0
1.196,0,0,0.000,0
1.296,0,0,0.000,0
1.396,0,0,0.000,0
1.496,0,0,0.000,0
1.596,0,0,0.000,0
1.696,0,0,0.000,0
1.796,0,0,0.000,0
1.896,0,0,0.000,0
1.996,0,0,0.000,0
2.096,17000,0,1.000,0
2.196,17000,15980,1.000,-75
2.296,17000,18970,1.000,-76
2.396,17000,18920,1.000,-76
2.496,17000,18900,1.000,-76
2.596,17000,18890,1.000,-76
2.696,17000,18870,1.000,-75
2.796,17000,18860,1.000,-75
2.896,17000,18850,1.000,-76
2.996,17000,18840,0.809,-76
3.096,17000,18300,0.668,-73
3.196,17000,17700,0.595,-70
3.296,17000,17260,0.568,-69
3.396,17000,17100,0.557,-68
3.496,17000,17090,0.549,-68
3.596,17000,17090,0.542,-68
3.696,17000,16950,0.547,-67
3.796,17000,16830,0.559,-67
3.896,17000,16900,0.564,-68
3.996,17000,16950,0.565,-68
4.096,17000,16930,0.567,-67
4.196,17000,16960,0.566,-68
4.296,17000,16940,0.568,-68
4.396,17000,16930,0.569,-68
4.496,17000,16950,0.569,-68
4.596,17000,16960,0.569,-68
4.696,17000,16930,0.571,-67
4.796,17000,16930,0.572,-68
4.896,17000,16980,0.570,-68
4.996,17000,17020,0.565,-69
5.096,17000,17090,0.557,-68
5.196,17000,17030,0.554,-68
5.296,17000,16860,0.564,-67
5.396,17000,16900,0.569,-68
5.496,17000,16920,0.572,-67
5.596,17000,16980,0.570,-68
5.696,17000,16960,0.570,-68
5.796,17000,16960,0.570,-68
5.896,17000,16960,0.570,-68
5.996,17000,16960,0.570,-68
6.096,17000,16980,0.569,-68
6.196,17000,16960,0.569,-68
6.296,17000,16950,0.571,-67
6.396,17000,16950,0.572,-68
6.496,17000,16950,0.572,-67
6.596,17000,16970,0.572,-67
6.696,17000,16950,0.573,-67
6.796,17000,16970,0.572,-68
6.896,17000,16950,0.573,-68
6.996,17000,16960,0.573,-68
7.096,17000,16950,0.574,-68
7.196,17000,16950,0.575,-68
7.296,17000,16960,0.575,-68
7.396,17000,16990,0.573,-68
7.496,17000,17000,0.571,-68
7.596,17000,16940,0.573,-68
7.696,17000,16930,0.576,-67
7.796,17000,17000,0.573,-68
7.896,17000,16970,0.573,-68
7.996,17000,16960,0.574,-68
8.096,17000,16960,0.575,-68
8.196,17000,16960,0.575,-68
8.296,17000,16960,0.576,-68
8.396,17000,16960,0.576,-68
8.496,17000,16980,0.575,-67
8.596,17000,16980,0.574,-67
8.696,17000,16990,0.573,-68
8.796,17000,16980,0.573,-68
8.896,17000,16960,0.574,-68
8.996,17000,16970,0.574,-68
9.096,17000,16970,0.575,-67
9.196,17000,16970,0.575,-67
9.296,17000,17010,0.572,-68
9.396,17000,16970,0.573,-68
9.496,17000,16960,0.575,-68
9.596,17000,17040,0.570,-68
9.696,17000,17100,0.562,-69
9.796,17000,16970,0.565,-67
9.896,17000,16880,0.574,-67
9.996,17000,16930,0.577,-67
