0.096,0,0,0.000,0
0.196,0,0,0.000,0
0.296,0,0,0.000,0
0.396,0,0,0.000,0
0.496,0,0,0.000,0
0.596,0,0,0.000,0
0.696,0,0,0.000,0
0.796,0,0,0.000,0
0.896,0,0,0.000,0
0.996,0,0,0.000,0
1.096,0,0,0.000,0
1.196,0,0,0.000,0
1.296,0,0,0.000,0
1.396,0,0,0.000,0
1.496,0,0,0.000,0
1.596,0,0,0.000,0
1.696,0,0,0.000,0
1.796,0,0,0.000,0
1.896,0,0,0.000,0
1.996,0,0,0.000,0
2.096,17000,0,1.000,0
2.196,17000,15930,1.000,-76
2.296,17000,18880,1.000,-75
2.396,17000,18840,1.000,-75
2.496,17000,18800,1.000,-75
2.596,17000,18810,1.000,-75
2.696,17000,18790,1.000,-76
2.796,17000,18770,1.000,-75
2.896,17000,18770,1.000,-75
2.996,17000,18780,0.836,-75
3.096,17000,18340,0.687,-73
3.196,17000,17740,0.609,-70
3.296,17000,17280,0.579,-69
3.396,17000,17000,0.574,-68
3.496,17000,16930,0.575,-68
3.596,17000,16920,0.577,-68
3.696,17000,16910,0.579,-68
3.796,17000,16920,0.580,-68
3.896,17000,16930,0.580,-68
3.996,17000,16940,0.580,-68
4.096,17000,16940,0.580,-68
4.196,17000,16940,0.580,-68
4.296,17000,16950,0.579,-68
4.396,17000,16940,0.579,-68
4.496,17000,16960,0.578,-68
4.596,17000,16940,0.579,-67
4.696,17000,16950,0.579,-68
4.796,17000,16950,0.579,-68
4.896,17000,16960,0.578,-68
4.996,17000,16970,0.577,-68
5.096,17000,16940,0.578,-67
5.196,17000,16950,0.579,-68
5.296,17000,16950,0.579,-67
5.396,17000,16960,0.579,-68
5.496,17000,16960,0.578,-68
5.596,17000,16990,0.576,-68
5.696,17000,17010,0.573,-68
5.796,17000,16990,0.572,-68
5.896,17000,16950,0.574,-68
5.996,17000,16950,0.575,-68
6.096,17000,16960,0.576,-68
6.196,17000,16950,0.577,-67
6.296,17000,16970,0.577,-68
6.396,17000,17040,0.572,-68
6.496,17000,16960,0.573,-68
6.596,17000,16950,0.575,-68
6.696,17000,16970,0.576,-68
6.796,17000,16960,0.577,-67
6.896,17000,16990,0.575,-67
6.996,17000,16970,0.576,-68
7.096,17000,16960,0.577,-68
7.196,17000,16960,0.578,-68
7.296,17000,16980,0.577,-69
7.396,17000,16970,0.577,-68
7.496,17000,17100,0.568,-69
7.596,17000,17080,0.562,-68
7.696,17000,17060,0.559,-68
7.796,17000,16880,0.569,-68
7.896,17000,16890,0.576,-68
7.996,17000,16940,0.579,-68
8.096,17000,16980,0.578,-68
8.196,17000,17040,0.573,-67
8.296,17000,16980,0.574,-68
8.396,17000,16960,0.576,-68
8.496,17000,16960,0.577,-68
8.596,17000,16970,0.578,-68
8.696,17000,16980,0.577,-68
8.796,17000,17030,0.574,-69
8.896,17000,17100,0.565,-68
8.996,17000,17090,0.560,-68
9.096,17000,17090,0.555,-69
9.196,17000,17060,0.553,-68
9.296,17000,16830,0.568,-67
9.396,17000,16890,0.576,-68
9.496,17000,16960,0.577,-68
9.596,17000,16970,0.578,-68
9.696,17000,16970,0.578,-68
9.796,17000,17000,0.576,-68
9.896,17000,17000,0.575,-68
9.996,17000,16970,0.576,-68
