0.096,0,0,0.000
0.196,0,0,0.000
0.296,0,0,0.000
0.396,0,0,0.000
0.496,0,0,0.000
0.596,0,0,0.000
0.696,0,0,0.000
0.796,0,0,0.000
0.896,0,0,0.000
0.996,0,0,0.000
1.096,0,0,0.000
1.196,0,0,0.000
1.296,0,0,0.000
1.396,0,0,0.000
1.496,0,0,0.000
1.596,0,0,0.000
1.696,0,0,0.000
1.796,0,0,0.000
1.896,0,0,0.000
1.996,0,0,0.000
2.096,17000,0,1.000
2.196,17000,15940,1.000
2.296,17000,18930,1.000
2.396,17000,18870,1.000
2.496,17000,18840,1.000
2.596,17000,18830,1.000
2.696,17000,18820,1.000
2.796,17000,18820,1.000
2.896,17000,18860,0.960
2.996,17000,18650,0.771
3.096,17000,18120,0.661
3.196,17000,17540,0.615
3.296,17000,17160,0.599
3.396,17000,17070,0.588
3.496,17000,17010,0.582
3.596,17000,16840,0.592
3.696,17000,16890,0.592
3.796,17000,16940,0.588
3.896,17000,16950,0.586
3.996,17000,16890,0.590
4.096,17000,16900,0.591
4.196,17000,16900,0.592
4.296,17000,16900,0.593
4.396,17000,16920,0.592
4.496,17000,16910,0.593
4.596,17000,16890,0.596
4.696,17000,16920,0.595
4.796,17000,16940,0.593
4.896,17000,16940,0.592
4.996,17000,16920,0.593
5.096,17000,16930,0.592
5.196,17000,16930,0.592
5.296,17000,16920,0.594
5.396,17000,16920,0.594
5.496,17000,16950,0.592
5.596,17000,16920,0.594
5.696,17000,16910,0.596
5.796,17000,16930,0.596
5.896,17000,16930,0.596
5.996,17000,16960,0.594
6.096,17000,16940,0.594
6.196,17000,16940,0.594
6.296,17000,16950,0.593
6.396,17000,16970,0.591
6.496,17000,16950,0.592
6.596,17000,16940,0.593
6.696,17000,16930,0.595
6.796,17000,16940,0.595
6.896,17000,16940,0.596
6.996,17000,16930,0.597
7.096,17000,16940,0.597
7.196,17000,17000,0.592
7.296,17000,17090,0.581
7.396,17000,17090,0.574
7.496,17000,17090,0.568
7.596,17000,17050,0.567
7.696,17000,16870,0.581
7.796,17000,16910,0.586
7.896,17000,16950,0.587
7.996,17000,16930,0.590
8.096,17000,16960,0.590
8.196,17000,16960,0.591
8.296,17000,16940,0.593
8.396,17000,16940,0.594
8.496,17000,16980,0.592
8.596,17000,17100,0.580
8.696,17000,17090,0.574
8.796,17000,16980,0.578
8.896,17000,16900,0.587
8.996,17000,16950,0.588
9.096,17000,16970,0.588
9.196,17000,17060,0.580
9.296,17000,16950,0.586
9.396,17000,16970,0.586
9.496,17000,17100,0.575
9.596,17000,17080,0.571
9.696,17000,17090,0.566
9.796,17000,16950,0.574
9.896,17000,16900,0.583
9.996,17000,16980,0.582
