0.096,0,0,0.000
0.196,0,0,0.000
0.296,0,0,0.000
0.396,0,0,0.000
0.496,0,0,0.000
0.596,0,0,0.000
0.696,0,0,0.000
0.796,0,0,0.000
0.896,0,0,0.000
0.996,0,0,0.000
1.096,0,0,0.000
1.196,0,0,0.000
1.296,0,0,0.000
1.396,0,0,0.000
1.496,0,0,0.000
1.596,0,0,0.000
1.696,0,0,0.000
1.796,0,0,0.000
1.896,0,0,0.000
1.996,0,0,0.000
2.096,17000,0,1.000
2.196,17000,16000,1.000
2.296,17000,18920,1.000
2.396,17000,18860,1.000
2.496,17000,18820,1.000
2.596,17000,18800,1.000
2.696,17000,18790,1.000
2.796,17000,18780,1.000
2.896,17000,18780,0.972
2.996,17000,18620,0.782
3.096,17000,18150,0.667
3.196,17000,17540,0.620
3.296,17000,17200,0.600
3.396,17000,17090,0.588
3.496,17000,17050,0.579
3.596,17000,17090,0.567
3.696,17000,17030,0.564
3.796,17000,16820,0.579
3.896,17000,16880,0.582
3.996,17000,16910,0.583
4.096,17000,16930,0.583
4.196,17000,16940,0.583
4.296,17000,16930,0.583
4.396,17000,16920,0.585
4.496,17000,16950,0.583
4.596,17000,16900,0.587
4.696,17000,16940,0.585
4.796,17000,16950,0.584
4.896,17000,16940,0.585
4.996,17000,16940,0.585
5.096,17000,16940,0.585
5.196,17000,16940,0.585
5.296,17000,16940,0.585
5.396,17000,16950,0.585
5.496,17000,16940,0.586
5.596,17000,16930,0.587
5.696,17000,16940,0.587
5.796,17000,16980,0.584
5.896,17000,16940,0.586
5.996,17000,16960,0.585
6.096,17000,16970,0.583
6.196,17000,16970,0.583
6.296,17000,16960,0.583
6.396,17000,16970,0.582
6.496,17000,16960,0.583
6.596,17000,16960,0.583
6.696,17000,16960,0.583
6.796,17000,16960,0.584
6.896,17000,16990,0.581
6.996,17000,16970,0.582
7.096,17000,16970,0.582
7.196,17000,16970,0.582
7.296,17000,16940,0.585
7.396,17000,17120,0.570
7.496,17000,17070,0.566
7.596,17000,17090,0.560
7.696,17000,17040,0.560
7.796,17000,16840,0.578
7.896,17000,16940,0.579
7.996,17000,17110,0.566
8.096,17000,17100,0.560
8.196,17000,17090,0.556
8.296,17000,17090,0.552
8.396,17000,16960,0.561
8.496,17000,16800,0.580
8.596,17000,16930,0.580
8.696,17000,17010,0.576
8.796,17000,16980,0.577
8.896,17000,16950,0.580
8.996,17000,16970,0.580
9.096,17000,16950,0.582
9.196,17000,16980,0.581
9.296,17000,17110,0.569
9.396,17000,17090,0.563
9.496,17000,17090,0.558
9.596,17000,17090,0.554
9.696,17000,17080,0.551
9.796,17000,17100,0.547
9.896,17000,17080,0.546
9.996,17000,17100,0.543
