0.096,0,0,0.000,0
0.196,0,0,0.000,0
0.296,0,0,0.000,0
0.396,0,0,0.000,0
0.096,0,0,0.000,0
0.196,0,0,0.000,0
0.296,0,0,0.000,0
0.396,0,0,0.000,0
0.496,0,0,0.000,0
0.596,0,0,0.000,0
0.696,0,0,0.000,0
0.796,0,0,0.000,0
0.896,0,0,0.000,0
0.996,0,0,0.000,0
1.096,0,0,0.000,0
1.196,0,0,0.000,0
1.296,0,0,0.000,0
1.396,0,0,0.000,0
1.496,0,0,0.000,0
1.596,0,0,0.000,0
1.696,0,0,0.000,0
1.796,0,0,0.000,0
1.896,0,0,0.000,0
1.996,0,0,0.000,0
2.096,17000,0,1.000,0
2.196,17000,15960,1.000,-75
2.296,17000,18830,1.000,-75
2.396,17000,18790,1.000,-75
2.496,17000,18780,1.000,-74
2.596,17000,18770,1.000,-75
2.696,17000,18750,1.000,-75
2.796,17000,18750,1.000,-75
2.896,17000,18760,1.000,-75
2.996,17000,18750,0.845,-75
3.096,17000,18240,0.702,-73
3.196,17000,17670,0.627,-70
3.296,17000,17290,0.593,-68
3.396,17000,16990,0.586,-68
3.496,17000,17000,0.580,-68
3.596,17000,16870,0.585,-67
3.696,17000,16890,0.588,-67
3.796,17000,16900,0.589,-67
3.896,17000,16930,0.588,-68
3.996,17000,16920,0.589,-68
4.096,17000,16900,0.590,-68
4.196,17000,16900,0.592,-68
4.296,17000,16940,0.590,-68
4.396,17000,16910,0.591,-68
4.496,17000,16890,0.594,-67
4.596,17000,16920,0.594,-68
4.696,17000,16980,0.590,-67
4.796,17000,16930,0.590,-67
4.896,17000,16930,0.590,-68
4.996,17000,16940,0.590,-68
5.096,17000,16940,0.590,-68
5.196,17000,16940,0.590,-67
5.296,17000,16940,0.590,-67
5.396,17000,16940,0.590,-68
5.496,17000,16940,0.590,-68
5.596,17000,16950,0.589,-68
5.696,17000,16930,0.591,-67
5.796,17000,16980,0.588,-68
5.896,17000,16970,0.587,-68
5.996,17000,16930,0.589,-68
6.096,17000,16900,0.592,-67
6.196,17000,16930,0.593,-68
6.296,17000,16910,0.596,-68
6.396,17000,16930,0.596,-68
6.496,17000,16950,0.596,-68
6.596,17000,16950,0.595,-67
6.696,17000,16930,0.596,-68
6.796,17000,16920,0.598,-68
6.896,17000,16990,0.594,-68
6.996,17000,16940,0.595,-68
7.096,17000,16940,0.596,-67
7.196,17000,16990,0.593,-68
7.296,17000,16930,0.595,-68
7.396,17000,16940,0.596,-68
7.496,17000,17050,0.589,-69
7.596,17000,17100,0.579,-68
7.696,17000,17060,0.575,-68
7.796,17000,16900,0.582,-67
7.896,17000,16880,0.590,-68
7.996,17000,16910,0.594,-67
8.096,17000,16950,0.595,-68
8.196,17000,16950,0.595,-68
8.296,17000,16950,0.596,-68
8.396,17000,16950,0.596,-68
8.496,17000,16950,0.597,-68
8.596,17000,16950,0.597,-68
8.696,17000,16950,0.598,-68
8.796,17000,16940,0.599,-68
8.896,17000,16960,0.599,-68
8.996,17000,17140,0.585,-68
9.096,17000,16980,0.586,-67
9.196,17000,16870,0.595,-68
9.296,17000,16910,0.599,-67
9.396,17000,16930,0.601,-68
9.496,17000,16920,0.603,-67
9.596,17000,17090,0.593,-69
9.696,17000,17080,0.586,-68
9.796,17000,17080,0.579,-68
9.896,17000,16940,0.584,-68
9.996,17000,16860,0.594,-68
