0.096,0,0,0.000,0
0.196,0,0,0.000,0
0.296,0,0,0.000,0
0.396,0,0,0.000,0
0.496,0,0,0.000,0
0.596,0,0,0.000,0
0.696,0,0,0.000,0
0.796,0,0,0.000,0
0.896,0,0,0.000,0
0.996,0,0,0.000,0
1.096,0,0,0.000,0
1.196,0,0,0.000,0
1.296,0,0,0.000,0
1.396,0,0,0.000,0
1.496,0,0,0.000,0
1.596,0,0,0.000,0
1.696,0,0,0.000,0
1.796,0,0,0.000,0
1.896,0,0,0.000,0
1.996,0,0,0.000,0
2.096,17000,0,1.000,0
2.196,17000,16020,1.000,-75
2.296,17000,18790,1.000,-75
2.396,17000,18790,1.000,-75
2.496,17000,18770,1.000,-75
2.596,17000,18750,1.000,-75
2.696,17000,18740,1.000,-75
2.796,17000,18710,1.000,-75
2.896,17000,18730,1.000,-75
2.996,17000,18730,0.851,-75
3.096,17000,18320,0.702,-73
3.196,17000,17740,0.621,-70
3.296,17000,17280,0.589,-69
3.396,17000,17070,0.578,-68
3.496,17000,17100,0.566,-68
3.596,17000,16960,0.567,-67
3.696,17000,16860,0.575,-67
3.796,17000,16890,0.579,-68
3.896,17000,16910,0.581,-68
3.996,17000,16920,0.583,-68
4.096,17000,16950,0.581,-68
4.196,17000,16950,0.581,-68
4.296,17000,16930,0.582,-68
4.396,17000,16940,0.582,-67
4.496,17000,16970,0.580,-68
4.596,17000,16960,0.579,-68
4.696,17000,16950,0.579,-68
4.796,17000,16950,0.579,-67
4.896,17000,16960,0.579,-67
4.996,17000,16960,0.578,-68
5.096,17000,16940,0.580,-67
5.196,17000,16950,0.580,-68
5.296,17000,16930,0.582,-67
5.396,17000,16930,0.583,-67
5.496,17000,16940,0.584,-67
5.596,17000,16970,0.583,-67
5.696,17000,16950,0.583,-67
5.796,17000,16950,0.583,-68
5.896,17000,16940,0.584,-67
5.996,17000,16990,0.581,-67
6.096,17000,16960,0.581,-68
6.196,17000,16960,0.582,-68
6.296,17000,16970,0.581,-68
6.396,17000,16980,0.580,-68
6.496,17000,17000,0.578,-68
6.596,17000,16960,0.579,-68
6.696,17000,16940,0.581,-67
6.796,17000,16950,0.582,-68
6.896,17000,16920,0.585,-67
6.996,17000,16970,0.584,-68
7.096,17000,17050,0.578,-69
7.196,17000,17070,0.571,-68
7.296,17000,17090,0.565,-69
7.396,17000,17090,0.559,-68
7.496,17000,17010,0.560,-67
7.596,17000,16840,0.573,-67
7.696,17000,16880,0.581,-68
7.796,17000,16930,0.584,-68
7.896,17000,16990,0.582,-68
7.996,17000,17060,0.575,-69
8.096,17000,17080,0.569,-68
8.196,17000,17090,0.562,-69
8.296,17000,17090,0.557,-69
8.396,17000,17090,0.553,-68
8.496,17000,17080,0.550,-68
8.596,17000,17030,0.551,-67
8.696,17000,16850,0.565,-67
8.796,17000,16850,0.576,-68
8.896,17000,16930,0.580,-68
8.996,17000,17100,0.571,-68
9.096,17000,17090,0.564,-68
9.196,17000,17090,0.558,-69
9.296,17000,17080,0.554,-68
9.396,17000,17090,0.550,-68
9.496,17000,16860,0.564,-67
9.596,17000,16840,0.576,-67
9.696,17000,16910,0.581,-68
9.796,17000,17070,0.573,-69
9.896,17000,17080,0.567,-68
9.996,17000,17090,0.560,-68
