0.096,0,0,0.000,0
0.196,0,0,0.000,0
0.296,0,0,0.000,0
0.396,0,0,0.000,0
0.496,0,0,0.000,0
0.596,0,0,0.000,0
0.696,0,0,0.000,0
0.796,0,0,0.000,0
0.896,0,0,0.000,0
0.996,0,0,0.000,0
1.096,0,0,0.000,0
1.196,0,0,0.000,0
1.296,0,0,0.000,0
1.396,0,0,0.000,0
1.496,0,0,0.000,0
1.596,0,0,0.000,0
1.696,0,0,0.000,0
1.796,0,0,0.000,0
1.896,0,0,0.000,0
1.996,0,0,0.000,0
2.096,17000,0,1.000,0
2.196,17000,16000,1.000,-76
2.296,17000,18900,1.000,-76
2.396,17000,18890,1.000,-75
2.496,17000,18880,1.000,-75
2.596,17000,18850,1.000,-75
2.696,17000,18840,1.000,-75
2.796,17000,18820,1.000,-75
2.896,17000,18800,1.000,-74
2.996,17000,18810,0.821,-75
3.096,17000,18340,0.675,-73
3.196,17000,17770,0.596,-71
3.296,17000,17140,0.578,-68
3.396,17000,17040,0.570,-69
3.496,17000,17080,0.560,-68
3.596,17000,16990,0.559,-67
3.696,17000,16820,0.570,-67
3.796,17000,16870,0.576,-68
3.896,17000,16940,0.576,-68
3.996,17000,16980,0.573,-69
4.096,17000,17090,0.563,-68
4.196,17000,17090,0.554,-68
4.296,17000,17090,0.547,-69
4.396,17000,17090,0.542,-69
4.496,17000,16910,0.550,-67
4.596,17000,16830,0.563,-68
4.696,17000,16920,0.566,-68
4.796,17000,17000,0.564,-68
4.896,17000,17090,0.555,-68
4.996,17000,17090,0.549,-69
5.096,17000,17020,0.548,-67
5.196,17000,16830,0.561,-67
5.296,17000,16880,0.568,-67
5.396,17000,16980,0.567,-67
5.496,17000,17090,0.558,-68
5.596,17000,17080,0.551,-68
5.696,17000,17090,0.545,-68
5.796,17000,17090,0.540,-68
5.896,17000,17090,0.536,-69
5.996,17000,17060,0.535,-68
6.096,17000,16830,0.550,-68
6.196,17000,16860,0.561,-68
6.296,17000,16920,0.565,-68
6.396,17000,16970,0.565,-68
6.496,17000,16980,0.564,-68
6.596,17000,16970,0.564,-68
6.696,17000,16940,0.567,-68
6.796,17000,16970,0.566,-68
6.896,17000,16960,0.567,-68
6.996,17000,16950,0.568,-68
7.096,17000,16960,0.569,-68
7.196,17000,17080,0.560,-68
7.296,17000,17080,0.554,-68
7.396,17000,17090,0.547,-68
7.496,17000,16960,0.552,-67
7.596,17000,16850,0.563,-68
7.696,17000,16920,0.567,-67
7.796,17000,16950,0.569,-68
7.896,17000,16940,0.571,-67
7.996,17000,16950,0.571,-68
8.096,17000,16940,0.573,-67
8.196,17000,16970,0.572,-68
8.296,17000,16960,0.572,-68
8.396,17000,16970,0.572,-68
8.496,17000,16940,0.573,-68
8.596,17000,16950,0.574,-67
8.696,17000,16980,0.573,-68
8.796,17000,17030,0.568,-69
8.896,17000,17080,0.561,-68
8.996,17000,17090,0.554,-68
9.096,17000,17020,0.553,-67
9.196,17000,16860,0.564,-68
9.296,17000,16870,0.573,-67
9.396,17000,16940,0.574,-68
9.496,17000,16980,0.573,-67
9.596,17000,16950,0.574,-68
9.696,17000,17030,0.570,-68
9.796,17000,17090,0.561,-68
9.896,17000,17080,0.555,-68
9.996,17000,16900,0.564,-67
