0.096,0,0,0.000
0.196,0,0,0.000
0.296,0,0,0.000
0.396,0,0,0.000
0.496,0,0,0.000
0.596,0,0,0.000
0.696,0,0,0.000
0.796,0,0,0.000
0.896,0,0,0.000
0.996,0,0,0.000
1.096,0,0,0.000
1.196,0,0,0.000
1.296,0,0,0.000
1.396,0,0,0.000
1.496,0,0,0.000
1.596,0,0,0.000
1.696,0,0,0.000
1.796,0,0,0.000
1.896,0,0,0.000
1.996,0,0,0.000
2.096,17000,0,1.000
2.196,17000,16040,1.000
2.296,17000,18960,1.000
2.396,17000,18900,1.000
2.496,17000,18850,1.000
2.596,17000,18830,1.000
2.696,17000,18830,1.000
2.796,17000,18820,1.000
2.896,17000,18820,0.959
2.996,17000,18610,0.773
3.096,17000,18110,0.663
3.196,17000,17510,0.618
3.296,17000,17100,0.607
3.396,17000,17020,0.597
3.496,17000,17090,0.581
3.596,17000,16930,0.585
3.696,17000,16840,0.592
3.796,17000,16880,0.593
3.896,17000,16890,0.594
3.996,17000,16880,0.596
4.096,17000,16890,0.597
4.196,17000,16890,0.597
4.296,17000,16890,0.598
4.396,17000,16890,0.599
4.496,17000,16950,0.595
4.596,17000,16960,0.591
4.696,17000,16900,0.594
4.796,17000,16880,0.598
4.896,17000,16910,0.597
4.996,17000,16910,0.598
5.096,17000,16910,0.598
5.196,17000,16900,0.600
5.296,17000,16930,0.598
5.396,17000,16900,0.600
5.496,17000,16920,0.600
5.596,17000,16920,0.600
5.696,17000,16970,0.596
5.796,17000,16970,0.593
5.896,17000,16910,0.597
5.996,17000,16920,0.598
6.096,17000,16920,0.599
6.196,17000,16920,0.600
6.296,17000,16910,0.601
6.396,17000,16930,0.601
6.496,17000,16950,0.599
6.596,17000,17090,0.586
6.696,17000,17090,0.577
6.796,17000,17020,0.577
6.896,17000,16840,0.592
6.996,17000,16880,0.597
7.096,17000,16930,0.597
7.196,17000,17090,0.583
7.296,17000,17080,0.577
7.396,17000,17080,0.571
7.496,17000,16890,0.584
7.596,17000,16840,0.595
7.696,17000,16920,0.596
7.796,17000,16950,0.595
7.896,17000,16920,0.599
7.996,17000,16930,0.600
8.096,17000,16970,0.597
8.196,17000,16940,0.599
8.296,17000,16940,0.600
8.396,17000,16940,0.600
8.496,17000,16940,0.601
8.596,17000,16960,0.600
8.696,17000,17060,0.590
8.796,17000,16900,0.599
8.896,17000,16930,0.600
8.996,17000,16950,0.600
9.096,17000,17000,0.596
9.196,17000,16940,0.599
9.296,17000,16960,0.599
9.396,17000,16960,0.599
9.496,17000,16960,0.599
9.596,17000,16970,0.599
9.696,17000,17090,0.587
9.796,17000,17090,0.580
9.896,17000,17090,0.575
9.996,17000,17080,0.571
